"property_id","price"
"d48a061a2040d851937413aa",1189146194.22456
"55d2ad80322427ee3426dceb",715864975.54834
"8c41bfacbc1a6ab831b26fa8",1189146194.22456
"c7214222fefdd8d2ad7f8f8f",728489331.671629
"b3d9a095c9c73004643c9e78",1189146194.22456
"d49aeae19e13909e75dda2b6",1189146194.22456
"dd10dcc52d2549df85f2a8ec",830826968.547471
"6732b448d2e4f32679f235ad",728489331.671629
"f08a5c2992cfee4c0910f68c",1189146194.22456
"e3a62f080c25f404ca995e06",1189146194.22456
"7634d584c3042533942e2dc0",820807831.521663
"ae58dee872922a9c678dbfcc",756734058.777039
"5ec01e911785dbd5b49b166c",649192061.664349
"9bc12d9c9ad95064412c3413",863017883.425023
"7acdaa0cee1ee62e15f4490b",694237476.107465
"d76d5b14d0acc5295b8057e2",820807831.521663
"32f3364ac1fabdd13db1cfe5",398733140.292713
"8cab957b322f1aba06bae4ad",694237476.107465
"e3dc8b417819e9afe3fc7d0d",942090070.150011
"c71fbecd8f7310c201adbf40",942090070.150011
"54c9bffcdc46819f67e4b3d1",942090070.150011
"4d94a2295f612b96264a0db8",489944035.277264
"874f4a836cb74be301e068cd",728489331.671629
"a18925f908acda4171bfbe36",820807831.521663
"a587c7419568288d68c46feb",1039068549.09862
"19994da77ce4f2db3efe6660",584243270.055947
"9c4dece6127f1f3f3bc1e0f7",398999757.84547
"09c28a830f8093802384071c",584243270.055947
"5766f7cfab59c920081e3046",398999757.84547
"964b7d9de17c1ce396fb83fd",398999757.84547
"44f77a86369d6607753adc09",694237476.107465
"7f25471be85adf0baeb8ebbc",442674183.246476
"6859481703fb0cb34c1e564d",421102453.190509
"7ba0c14dce0cb09ef5735d9f",694237476.107465
"62cd6a29e98a5b7a5ad38050",694237476.107465
"9c6d7e6260e4fe83d43706d4",525560728.752451
"5dbcb55dbba823dc31b041f6",694237476.107465
"85abc5c0353c5b678f087824",694237476.107465
"56dd1bc39664f8e9f316851b",728489331.671629
"b23341faa7307d9d6009c6d8",863017883.425023
"2af941adae2e8dfd66542055",564973822.655254
"268f887f25d416dcd3c0c9c2",728489331.671629
"9ddc7272fe43f07035d3da63",955205362.208669
"4002635ca8b087877ad22d5b",756734058.777039
"b515b1caa608ff42574e5a06",694237476.107465
"710542343cece039a279dbee",921216160.368671
"187a143dbd6d4bd81d6d9c32",398999757.84547
"26db92c003c8e67d92d88aaf",1189146194.22456
"641ac8f4f60ae2b9cf6add93",1285198780.90555
"784714647351cb6745c867b1",921216160.368671
"5fcf1e2ab4edf13ec844decf",1189146194.22456
"2575d932e98c421bbb38b267",942090070.150011
"af9d2f5f62bf74a7fa9c74f4",1189146194.22456
"4db8d529af9f718e6d81a85d",398733140.292713
"9a3368605e5f563e29182f3b",398999757.84547
"5ff696d8369101b6dc60e2ed",584243270.055947
"95ade3ab8dc04237acd6441a",584243270.055947
"607ed21e896eb5ffb50d5ead",584243270.055947
"40d9a852bbed67a6036c6d8b",942090070.150011
"97badba651a94721af5df3f0",694237476.107465
"b2f089146c30929c4836f0fb",694237476.107465
"936307e2f478c3ff7b9652e3",942090070.150011
"b6d5cb459999de084965e993",942090070.150011
"aeb66f808982c6308d891f55",942090070.150011
"cf8418c60f4e54dfa09b1e6e",442674183.246476
"1dcf71e8fbfef2c6534576df",694237476.107465
"c78b16f05ef58855da0d4f2f",694237476.107465
"19ecf1fc86396ada203c2a19",442674183.246476
"985fc7ab5aabf1831ce3d298",863017883.425023
"8aaeae6bcfcee5ad928ce28d",728489331.671629
"1a93cae134c79a43b13ce656",955205362.208669
"ffad647e8ee35eaea6378fb6",728489331.671629
"c21a3eaa136ef8a912ce7b74",715864975.54834
"fabe0f299a4e4bc6f51d54b9",863017883.425023
"5af99278b1091dca9b0b0332",728489331.671629
"3f0c845deec1c24472a35efd",955205362.208669
"c10f25fd39dd36287a6cde73",955205362.208669
"f37d31c512866b575780c4b7",1189146194.22456
"5d34f871e5a5cb3a655a0b13",1215317003.90329
"95bb852a958d7b16fd676e3c",728489331.671629
"24857a7a80d5f13a52eeb054",921216160.368671
"f9796e9d13fe1becef435e54",1191884503.9972
"1c2739878e452a340a4e8972",820807831.521663
"698f3f1929a2dbbc69865b65",728489331.671629
"bc230105784ca8640e499ca2",584243270.055947
"622fdba953206a65224f2c82",398999757.84547
"6765fc17d98c08142d3d7757",1189146194.22456
"6f35fcba4ffd6a58bce85892",407488741.958834
"d8654c08e95b39e3b4891cd9",863017883.425023
"33305df46dc2186c7e3f727e",955205362.208669
"0cec193a20d720af010383b1",942090070.150011
"734efe04fa6b326ae1d072e8",406348814.301988
"69190139558b2ef3eface18d",407488741.958834
"bb084299ad23f245d7cc5b69",421102453.190509
"d4c7b3372d70b898b167b92a",728489331.671629
"4a119b1bbf04b4bd6051c5b1",694237476.107465
"f844345b6224bc76bc3c6f91",421102453.190509
"052505ca8210e5e651fc0b63",442674183.246476
"5731cdf8cac0b8371d786c90",1285198780.90555
"594d8d78af90086bf8cdf09c",728489331.671629
"fcaddcc78938f3a234dd2d3f",398999757.84547
"1574958978c9b5d23d9521b5",442674183.246476
"55902baa0ece72e2e8c869d6",942090070.150011
"46161effff173111bb6c3a32",955205362.208669
"b3fcd9cbfd485e4e1da6c89c",398999757.84547
"213ddc1761cd6b018349786a",728076512.599264
"be3b1df5f008636e14bec3fe",1189146194.22456
"dd27922be5b6f730f8b4e058",406348814.301988
"cd2aeb1b2649ef421102def7",863017883.425023
"a226b4af016a772dc7e39ac8",728489331.671629
"dcef5b332fd31d0ed8d754f3",584243270.055947
"481492907baba4574d4a6f35",955205362.208669
"10e5e54ab66b58b3f41ec381",728076512.599264
"d48866a153ea0fd23a858cd6",584243270.055947
"d273a2075d28e343a657d9de",820807831.521663
"90a711f776d53cf654614649",1285198780.90555
"f87c76eb5071c5b309e3ac3a",406348814.301988
"74df03749e60c216a3e1292f",421102453.190509
"03a84af05df0f577e09d60c1",942090070.150011
"78682041182f01ee4db04e8e",955205362.208669
"25c76b5a1da0c2d8158b3732",863017883.425023
"af8f09175265e1546200ff86",694237476.107465
"c8d4ffb290aa9cea002e8d67",421102453.190509
"cb89ad8156c3428ac80a4db3",421102453.190509
"7602cb1e6fef087d8ee81aac",1210875941.3474
"00c75d59ed4777481a50cbd3",525560728.752451
"fd36cffb856c2a14982a5fa9",732212154.143454
"06ccfa37fa6b011ac38422de",584243270.055947
"257b533b6a66b40d0f097c55",694237476.107465
"736eef4bb36681acbcc3c41b",649192061.664349
"e1a4437b17f7bec650d8cd97",728076512.599264
"ecabfcb8ce9bb47ec3089c7e",728076512.599264
"a5a46af0c9fb5c0a03855660",1189146194.22456
"920b50f4355cd2674ceee068",728489331.671629
"410e5af026805ec8088f2e71",728489331.671629
"efa0c01632d13ab59f629ab1",700637218.326544
"5965d19a68a8414b0419bc68",1189146194.22456
"64955a117f2d9264eb59fa82",728489331.671629
"8cd46b5c9cbd056d3712f155",728489331.671629
"65f736c3fee3d14c31a57d1f",728489331.671629
"66e9c614882d58c022de7a2c",1285198780.90555
"8c787c1e6161b18601e6d7de",398999757.84547
"29a115ba5b198689fce5f93b",398733140.292713
"de8ee990e70c8e5ad167dc89",942090070.150011
"0b65098a19c2fc1caa6577ed",955205362.208669
"70ea0403b722a1dae1ff9b18",728489331.671629
"5c77e242474e477513b60ad8",398999757.84547
"1655a92b20740a11a5889519",398999757.84547
"1709b1446b20b21482dd2d36",728489331.671629
"e5dba7fa0cfb81488b0c331e",732212154.143454
"d09dc3a3270073e5f1cb353c",694237476.107465
"368e740cb71b9175fe5b7b6a",955205362.208669
"b8a8ad4c0215077d3e5aa472",1189146194.22456
"1f4a78e094987ce29f054fb8",398999757.84547
"aae3a99ac764b8e9bfc562cf",942090070.150011
"a63ecc5539e8725af4128cb5",876283774.377766
